,tweet_id,favorite_count,retweet_count
0,892420643555336193,38317,8409
1,892177421306343426,32843,6199
2,891815181378084864,24740,4100
3,891689557279858688,41661,8528
4,891327558926688256,39830,9261
5,891087950875897856,20000,3073
6,890971913173991426,11704,2042
7,890729181411237888,64688,18649
8,890609185150312448,27494,4215
9,890240255349198849,31548,7299
10,890006608113172480,30302,7244
11,889880896479866881,27456,4918
12,889665388333682689,47563,9942
13,889638837579907072,26854,4489
14,889531135344209921,14913,2213
15,889278841981685760,25002,5354
16,888917238123831296,28757,4446
17,888804989199671297,25285,4270
18,888554962724278272,19646,3530
19,888078434458587136,21502,3453
20,887705289381826560,29813,5321
21,887517139158093824,45725,11527
22,887473957103951883,68285,17973
23,887343217045368832,33288,10287
24,887101392804085760,30197,5891
25,886983233522544640,34739,7686
26,886736880519319552,11910,3250
27,886680336477933568,22163,4411
28,886366144734445568,20941,3162
29,886267009285017600,116,4
30,886258384151887873,27670,6210
31,886054160059072513,0,103
32,885984800019947520,32314,6726
33,885528943205470208,35581,6357
34,885518971528720385,20192,3711
35,885311592912609280,0,18387
36,885167619883638784,21678,4333
37,884925521741709313,76537,18226
38,884876753390489601,27605,5720
39,884562892145688576,24034,4814
40,884441805382717440,26688,5592
41,884247878851493888,72208,20240
42,884162670584377345,20130,2952
43,883838122936631299,21658,3408
44,883482846933004288,45424,9852
45,883360690899218434,22324,3636
46,883117836046086144,36780,6605
47,882992080364220416,23686,3874
48,882762694511734784,27991,4863
49,882627270321602560,27594,6020
50,882268110199369728,44454,11473
51,882045870035918850,29016,4918
52,881906580714921986,24041,3363
53,881666595344535552,50006,10550
54,881633300179243008,125,7
55,881536004380872706,48888,15793
56,881268444196462592,22831,5113
57,880935762899988482,16830,2755
58,880872448815771648,21045,3779
59,880465832366813184,28222,6217
60,880221127280381952,26766,4171
61,880095782870896641,27341,4319
62,879862464715927552,22090,3463
63,879674319642796034,310,10
64,879492040517615616,23163,3157
65,879415818425184262,104730,43753
66,879376492567855104,16594,3093
67,879130579576475649,0,6768
68,879050749262655488,22333,4683
69,879008229531029506,18782,2670
70,878776093423087618,19213,4094
71,878604707211726852,29941,7134
72,878404777348136964,0,1280
73,878316110768087041,0,6601
74,878281511006478336,7669,1280
75,878057613040115712,41595,6768
76,877736472329191424,78921,18936
77,877611172832227328,0,80
78,877556246731214848,22490,3778
79,877316821321428993,27079,5134
80,877201837425926144,26836,5539
81,876838120628539392,20459,3323
82,876537666061221889,23250,4590
83,876484053909872640,18560,2379
84,876120275196170240,27632,4657
85,875747767867523072,24937,4260
86,875144289856114688,21714,4897
87,875097192612077568,27153,6010
88,875021211251597312,25222,4687
89,874680097055178752,27579,4619
90,874434818259525634,0,14670
91,874296783580663808,25824,4090
92,874057562936811520,22450,3939
93,874012996292530176,34318,10388
94,873580283840344065,24025,3938
95,873337748698140672,0,1583
96,873213775632977920,7186,1583
97,872967104147763200,27160,5393
98,872820683541237760,14608,3690
99,872620804844003328,20626,3694
100,872486979161796608,40387,8999
101,872261713294495745,33970,6319
102,872122724285648897,34255,8116
103,871879754684805121,37805,11189
104,871762521631449091,20163,3477
105,871515927908634625,20115,3455
106,871166179821445120,0,5708
107,871102520638267392,20824,5511
108,871032628920680449,22558,3821
109,870804317367881728,33474,6227
110,870726314365509632,119,3
111,870656317836468226,12367,2658
112,870374049280663552,82440,26334
113,870308999962521604,21762,4173
114,870063196459192321,36597,8403
115,869772420881756160,42327,10091
116,869702957897576449,28204,6378
117,869596645499047938,15955,3149
118,869227993411051520,20418,3810
119,868880397819494401,65660,14626
120,868639477480148993,0,2114
121,868622495443632128,27219,5842
122,868552278524837888,10152,2114
123,867900495410671616,24216,4216
124,867774946302451713,34062,7419
125,867421006826221569,16156,2536
126,867072653475098625,0,123
127,867051520902168576,32337,7961
128,866720684873056260,20158,4875
129,866686824827068416,19408,3531
130,866450705531457537,122829,35765
131,866334964761202691,52841,14670
132,866094527597207552,0,8499
133,865718153858494464,25763,5697
134,865359393868664832,26642,5081
135,865006731092295680,28205,7812
136,864873206498414592,32509,8873
137,864279568663928832,14733,3094
138,864197398364647424,30392,9111
139,863907417377173506,20794,4219
140,863553081350529029,15431,4253
141,863471782782697472,0,2510
142,863432100342583297,24034,5364
143,863427515083354112,2282,99
144,863079547188785154,8846,1119
145,863062471531167744,8616,2510
146,862831371563274240,19353,5185
147,862722525377298433,17244,3608
148,862457590147678208,20762,5064
149,862096992088072192,75359,23833
150,861383897657036800,36488,10942
151,861288531465048066,17384,4255
152,861005113778896900,16923,3896
153,860981674716409858,0,2215
154,860924035999428608,0,843
155,860563773140209665,7603,2215
156,860524505164394496,23943,5407
157,860276583193509888,18542,3562
158,860184849394610176,16916,5982
159,860177593139703809,0,31686
160,859924526012018688,19810,4205
161,859851578198683649,15612,3605
162,859607811541651456,18857,1613
163,859196978902773760,91269,31096
164,859074603037188101,34409,14001
165,858860390427611136,0,8389
166,858843525470990336,15776,3577
167,858471635011153920,21848,4996
168,858107933456039936,15988,3009
169,857989990357356544,16390,2663
170,857746408056729600,34888,10983
171,857393404942143489,6018,1696
172,857263160327368704,20384,4676
173,857214891891077121,233,18
174,857062103051644929,0,176
175,857029823797047296,19307,4147
176,856602993587888130,0,11080
177,856543823941562368,16596,2983
178,856526610513747968,12080,1945
179,856330835276025856,0,702
180,856288084350160898,525,17
181,856282028240666624,28307,6556
182,855862651834028034,354,28
183,855860136149123072,5157,1073
184,855857698524602368,12102,2197
185,855851453814013952,46409,18409
186,855818117272018944,27193,5651
187,855459453768019968,30638,8561
188,855245323840757760,0,6229
189,855138241867124737,0,48
190,854732716440526848,23431,6379
191,854482394044301312,30099,7182
192,854365224396361728,19402,4896
193,854120357044912130,32839,7835
194,854010172552949760,16649,3301
195,853760880890318849,29419,6076
196,853639147608842240,35926,10632
197,853299958564483072,15990,3744
198,852936405516943360,0,2113
199,852912242202992640,9338,1932
200,852672615818899456,15384,2268
201,852553447878664193,16906,3703
202,852311364735569921,34220,10420
203,852226086759018497,20676,7176
204,852189679701164033,11854,1670
205,851953902622658560,0,10172
206,851861385021730816,0,23
207,851591660324737024,16759,3663
208,851464819735769094,25148,7476
209,851224888060895234,21421,6048
210,850753642995093505,32153,9821
211,850380195714523136,13537,2769
212,850333567704068097,3556,353
213,850145622816686080,16937,4054
214,850019790995546112,21238,5189
215,849776966551130114,31649,8055
216,849668094696017920,0,5254
217,849412302885593088,16498,3329
218,849336543269576704,11877,2001
219,849051919805034497,44186,9054
220,848690551926992896,26223,4586
221,848324959059550208,25767,4895
222,848213670039564288,8507,794
223,848212111729840128,17004,3271
224,847978865427394560,0,3461
225,847971574464610304,0,458
226,847962785489326080,24489,5430
227,847842811428974592,5711,1431
228,847617282490613760,7303,451
229,847606175596138505,19576,3611
230,847251039262605312,21324,4573
231,847157206088847362,20849,6246
232,847116187444137987,22365,3401
233,846874817362120707,20975,4186
234,846514051647705089,46668,12407
235,846505985330044928,14772,3300
236,846153765933735936,33133,9686
237,846139713627017216,32276,10534
238,846042936437604353,16713,3088
239,845812042753855489,30671,9347
240,845677943972139009,26268,5116
241,845397057150107648,7982,1939
242,845306882940190720,24407,5774
243,845098359547420673,0,8209
244,844979544864018432,14273,2768
245,844973813909606400,15831,3440
246,844704788403113984,40571,11080
247,844580511645339650,17266,3371
248,844223788422217728,14288,2350
249,843981021012017153,15838,3129
250,843856843873095681,22445,4962
251,843604394117681152,17713,2953
252,843235543001513987,22538,6500
253,842846295480000512,15958,3855
254,842765311967449089,7082,1365
255,842535590457499648,18999,3759
256,842163532590374912,25713,6229
257,842115215311396866,14717,3255
258,841833993020538882,0,16507
259,841680585030541313,26919,8329
260,841439858740625411,13275,3942
261,841320156043304961,20757,5836
262,841314665196081154,16648,5046
263,841077006473256960,24072,5708
264,840761248237133825,0,1889
265,840728873075638272,0,17449
266,840698636975636481,189,2
267,840696689258311684,12937,1057
268,840632337062862849,9435,1889
269,840370681858686976,17328,4901
270,840268004936019968,20296,6175
271,839990271299457024,14142,2474
272,839549326359670784,28995,8389
273,839290600511926273,0,154
274,839239871831150596,28651,7058
275,838952994649550848,20672,4285
276,838921590096166913,11773,2236
277,838916489579200512,0,36
278,838831947270979586,0,11951
279,838561493054533637,11506,1429
280,838476387338051585,23842,5201
281,838201503651401729,0,10915
282,838150277551247360,1772,354
283,838085839343206401,147,0
284,838083903487373313,18602,3404
285,837820167694528512,36076,8499
286,837482249356513284,4048,478
287,837471256429613056,13505,2483
288,837366284874571778,22313,5732
289,837110210464448512,16911,2595
290,836989968035819520,13440,2480
291,836753516572119041,20312,4997
292,836677758902222849,13318,2406
293,836648853927522308,0,593
294,836397794269200385,0,29914
295,836380477523124226,15551,3201
296,836260088725786625,22461,4643
297,836001077879255040,20201,4651
298,835685285446955009,0,8853
299,835574547218894849,18813,3929
300,835536468978302976,0,1846
301,835309094223372289,0,22795
302,835297930240217089,17354,3237
303,835264098648616962,8205,1846
304,835246439529840640,2207,78
305,835172783151792128,27640,6231
306,835152434251116546,23753,3273
307,834931633769889797,11464,1789
308,834786237630337024,22361,5930
309,834574053763584002,14499,2750
310,834477809192075265,0,11591
311,834458053273591808,10184,1817
312,834209720923721728,21824,5198
313,834167344700198914,16675,3941
314,834089966724603904,10636,2304
315,834086379323871233,13831,2406
316,833863086058651648,14198,2612
317,833826103416520705,16245,3734
318,833732339549220864,0,236
319,833722901757046785,21896,3485
320,833479644947025920,15732,2244
321,833124694597443584,21397,5254
322,832998151111966721,14096,2410
323,832769181346996225,0,40
324,832757312314028032,17820,3945
325,832682457690300417,12594,3188
326,832645525019123713,3092,564
327,832636094638288896,16810,3043
328,832397543355072512,12667,2417
329,832369877331693569,18178,3461
330,832273440279240704,11983,2535
331,832215909146226688,0,6735
332,832215726631055365,0,10215
333,832088576586297345,71,2
334,832040443403784192,0,10587
335,832032802820481025,18914,5070
336,831939777352105988,25453,6675
337,831926988323639298,362,35
338,831911600680497154,29349,7105
339,831670449226514432,11079,1975
340,831650051525054464,7617,2113
341,831552930092285952,9554,2501
342,831322785565769729,9738,1661
343,831315979191906304,6920,1213
344,831309418084069378,12447,2661
345,831262627380748289,12638,2233
346,830956169170665475,8466,1628
347,830583320585068544,71054,18387
348,830173239259324417,0,6228
349,830097400375152640,10437,3283
350,829878982036299777,0,5481
351,829861396166877184,12996,2134
352,829501995190984704,33723,11591
353,829449946868879360,11119,2211
354,829374341691346946,36793,10172
355,829141528400556032,26056,8095
356,829011960981237760,56354,17700
357,828801551087042563,0,3713
358,828770345708580865,27183,6429
359,828708714936930305,38933,12276
360,828650029636317184,10107,1471
361,828409743546925057,6690,1256
362,828408677031882754,8131,1403
363,828381636999917570,13437,2426
364,828376505180889089,7855,1162
365,828372645993398273,13330,3208
366,828361771580813312,2336,184
367,828046555563323392,12525,3129
368,828011680017821696,11035,2345
369,827933404142436356,21442,5708
370,827653905312006145,16429,3287
371,827600520311402496,7880,1037
372,827324948884643840,16910,3350
373,827199976799354881,11263,2455
374,826958653328592898,22984,5481
375,826848821049180160,38865,11197
376,826615380357632002,0,4318
377,826598799820865537,5450,279
378,826598365270007810,10734,2567
379,826476773533745153,19627,4587
380,826240494070030336,14143,2829
381,826204788643753985,5204,1018
382,826115272272650244,16710,3429
383,825876512159186944,11155,2043
384,825829644528148480,13584,2725
385,825535076884762624,55531,18850
386,825147591692263424,19522,5009
387,825120256414846976,0,1409
388,825026590719483904,6767,1409
389,824796380199809024,0,6019
390,824775126675836928,15961,3863
391,824663926340194305,10757,1902
392,824325613288833024,12576,11379
393,824297048279236611,16067,4237
394,824025158776213504,5099,647
395,823939628516474880,11373,2974
396,823719002937630720,0,12326
397,823699002998870016,13433,2654
398,823581115634085888,13914,2902
399,823333489516937216,748,29
400,823322678127919110,16820,4407
401,823269594223824897,0,10832
402,822975315408461824,18475,3776
403,822872901745569793,141485,48170
404,822859134160621569,14123,2500
405,822647212903690241,0,7049
406,822610361945911296,15787,3253
407,822489057087389700,19397,7049
408,822462944365645825,30485,16127
409,822244816520155136,37468,10832
410,822163064745328640,0,5285
411,821886076407029760,12150,2572
412,821813639212650496,0,3666
413,821765923262631936,9013,1825
414,821522889702862852,8584,1939
415,821421320206483457,0,6153
416,821407182352777218,12604,4787
417,821153421864615936,272,10
418,821149554670182400,9345,2210
419,821107785811234820,10269,2338
420,821044531881721856,13559,2516
421,820837357901512704,0,7357
422,820749716845686786,33781,10915
423,820690176645140481,13060,3549
424,820494788566847489,0,624
425,820446719150292993,0,2843
426,820314633777061888,3574,624
427,820078625395449857,21213,6909
428,820013781606658049,0,1303
429,819952236453363712,5696,1303
430,819924195358416896,13781,5326
431,819711362133872643,14428,3456
432,819588359383371776,10239,2164
433,819347104292290561,7737,1327
434,819238181065359361,2448,445
435,819227688460238848,24750,7357
436,819015337530290176,0,40358
437,819015331746349057,0,20807
438,819006400881917954,48368,20807
439,819004803107983360,92544,40358
440,818646164899774465,0,22999
441,818627210458333184,23803,8203
442,818614493328580609,10582,2842
443,818588835076603904,0,6774
444,818536468981415936,11705,2731
445,818307523543449600,0,8963
446,818259473185828864,11820,2523
447,818145370475810820,13179,2867
448,817908911860748288,5191,866
449,817827839487737858,55638,29914
450,817777686764523521,11471,2944
451,817536400337801217,12653,3343
452,817502432452313088,0,3741
453,817423860136083457,36722,16507
454,817415592588222464,6035,1062
455,817181837579653120,0,9386
456,817171292965273600,9370,2213
457,817120970343411712,13061,2891
458,817056546584727552,9201,1819
459,816829038950027264,0,5204
460,816816676327063552,10724,2244
461,816697700272001025,10520,2434
462,816450570814898180,32841,8963
463,816336735214911488,9230,2157
464,816091915477250048,9588,2375
465,816062466425819140,0,1149
466,816014286006976512,0,5868
467,815990720817401858,5364,1149
468,815966073409433600,24108,9386
469,815745968457060357,0,4565
470,815736392542261248,10569,2503
471,815639385530101762,8823,1813
472,815390420867969024,11118,4202
473,814986499976527872,8209,1427
474,814638523311648768,12117,2990
475,814578408554463233,0,6411
476,814530161257443328,9305,2047
477,814153002265309185,30919,9605
478,813944609378369540,0,3540
479,813910438903693312,9985,2079
480,813812741911748608,39058,15474
481,813800681631023104,8973,1945
482,813217897535406080,20095,8057
483,813202720496779264,9866,1984
484,813187593374461952,21327,4821
485,813172488309972993,10033,2113
486,813157409116065792,8332,2450
487,813142292504645637,9047,2603
488,813130366689148928,4806,487
489,813127251579564032,12758,3453
490,813112105746448384,11124,3046
491,813096984823349248,11315,3986
492,813081950185472002,10621,3062
493,813066809284972545,8563,2149
494,813051746834595840,22536,8103
495,812781120811126785,8155,2113
496,812747805718642688,0,7670
497,812709060537683968,7126,1578
498,812503143955202048,6541,1353
499,812466873996607488,8595,2124
500,812372279581671427,14742,4051
501,811985624773361665,7809,1549
502,811744202451197953,8127,1785
503,811647686436880384,6009,824
504,811627233043480576,13775,3473
505,811386762094317568,22493,7074
506,810984652412424192,5739,1582
507,810896069567610880,9740,1979
508,810657578271330305,11807,2921
509,810284430598270976,38195,12631
510,810254108431155201,15813,3713
511,809920764300447744,16679,4318
512,809808892968534016,0,5425
513,809448704142938112,7451,1627
514,809220051211603969,21468,6228
515,809084759137812480,14237,3879
516,808838249661788160,10876,3366
517,808733504066486276,8515,2400
518,808501579447930884,12154,2880
519,808344865868283904,45796,22999
520,808134635716833280,0,6593
521,808106460588765185,9386,2425
522,808001312164028416,13546,3914
523,807621403335917568,15699,4078
524,807106840509214720,121431,60038
525,807059379405148160,0,8126
526,807010152071229440,14036,4231
527,806629075125202948,81014,38637
528,806620845233815552,0,6112
529,806576416489959424,5223,2124
530,806542213899489280,11006,2622
531,806242860592926720,0,12965
532,806219024703037440,6911,1326
533,805958939288408065,0,5967
534,805932879469572096,8913,2114
535,805826884734976000,7100,2032
536,805823200554876929,0,8928
537,805520635690676224,6178,1824
538,805487436403003392,9449,2805
539,805207613751304193,8405,1889
540,804738756058218496,14815,4271
541,804475857670639616,6634,2221
542,804413760345620481,0,3567
543,804026241225523202,48140,17980
544,803773340896923648,10836,3069
545,803692223237865472,0,8231
546,803638050916102144,11858,4591
547,803380650405482500,8357,2059
548,803321560782307329,0,5896
549,803276597545603072,10811,2742
550,802952499103731712,9743,2227
551,802624713319034886,0,3248
552,802600418706604034,7680,1629
553,802572683846291456,9641,2776
554,802323869084381190,17535,6477
555,802265048156610565,6905,1506
556,802239329049477120,9795,2885
557,802185808107208704,0,295
558,801958328846974976,8326,1893
559,801854953262350336,1897,260
560,801538201127157760,8840,2281
561,801285448605831168,6545,921
562,801167903437357056,26444,6593
563,801127390143516673,0,4408
564,801115127852503040,8720,2318
565,800859414831898624,746,107
566,800855607700029440,0,1808
567,800751577355128832,11324,3078
568,800513324630806528,14180,3335
569,800459316964663297,10201,2393
570,800443802682937345,0,4785
571,800388270626521089,12034,3109
572,800188575492947969,0,4370
573,800141422401830912,16519,2843
574,800018252395122689,30634,14612
575,799774291445383169,0,5205
576,799757965289017345,9071,2399
577,799422933579902976,8684,2121
578,799308762079035393,0,6144
579,799297110730567681,10705,3075
580,799063482566066176,8747,2730
581,798933969379225600,14215,4971
582,798925684722855936,8030,1593
583,798705661114773508,0,7333
584,798701998996647937,0,8661
585,798697898615730177,0,7218
586,798694562394996736,0,5503
587,798686750113755136,0,2580
588,798682547630837760,0,5242
589,798673117451325440,0,6158
590,798665375516884993,0,4313
591,798644042770751489,0,2050
592,798628517273620480,0,2180
593,798585098161549313,0,6334
594,798576900688019456,0,6515
595,798340744599797760,0,3731
596,798209839306514432,11214,2833
597,797971864723324932,12581,3481
598,797545162159308800,15651,5387
599,797236660651966464,21608,7361
600,797165961484890113,248,29
601,796904159865868288,0,9878
602,796865951799083009,8289,2109
603,796759840936919040,12819,3392
604,796563435802726400,0,8107
605,796484825502875648,8182,1952
606,796387464403357696,11886,4621
607,796177847564038144,0,15876
608,796149749086875649,34957,15876
609,796125600683540480,5332,1978
610,796116448414461957,9808,2685
611,796080075804475393,9123,2571
612,796031486298386433,11668,4096
613,795464331001561088,53826,26436
614,795400264262053889,10911,3177
615,795076730285391872,17541,6019
616,794983741416415232,0,3737
617,794926597468000259,11103,2566
618,794355576146903043,0,11417
619,794332329137291264,10331,2930
620,794205286408003585,9930,3670
621,793962221541933056,18178,5425
622,793845145112371200,9939,2086
623,793614319594401792,0,3460
624,793601777308463104,8614,1817
625,793500921481273345,11557,2644
626,793286476301799424,26592,10215
627,793271401113350145,9337,2626
628,793256262322548741,21586,9250
629,793241302385262592,11365,3636
630,793226087023144960,10631,3177
631,793210959003287553,9648,3122
632,793195938047070209,16492,6236
633,793180763617361921,7472,2206
634,793165685325201412,10151,3086
635,793150605191548928,6661,1893
636,793135492858580992,6992,2771
637,793120401413079041,13709,4339
638,792913359805018113,15491,4458
639,792883833364439040,12220,4737
640,792773781206999040,7933,1862
641,792394556390137856,14555,4756
642,792050063153438720,7759,1991
643,791821351946420224,0,23305
644,791784077045166082,0,10697
645,791780927877898241,0,4207
646,791774931465953280,48756,24615
647,791672322847637504,12699,3460
648,791406955684368384,14184,4565
649,791312159183634433,9486,2818
650,791026214425268224,0,4566
651,790987426131050500,10677,2369
652,790946055508652032,17931,5204
653,790723298204217344,0,2574
654,790698755171364864,8850,2112
655,790581949425475584,22320,7963
656,790337589677002753,8453,2065
657,790277117346975746,13536,3540
658,790227638568808452,0,3959
659,789986466051088384,9985,2574
660,789960241177853952,0,4603
661,789903600034189313,11223,4579
662,789628658055020548,8123,1972
663,789599242079838210,7303,2149
664,789530877013393408,12699,3737
665,789314372632018944,9284,2551
666,789280767834746880,0,5483
667,789268448748703744,9836,2859
668,789137962068021249,10465,3095
669,788908386943430656,29570,13729
670,788765914992902144,29596,11417
671,788552643979468800,0,7976
672,788412144018661376,16845,5872
673,788178268662984705,7813,2346
674,788150585577050112,6641,1441
675,788070120937619456,0,3785
676,788039637453406209,6639,1468
677,787810552592695296,9360,3380
678,787717603741622272,11019,3080
679,787397959788929025,11701,3138
680,787322443945877504,8407,1929
681,787111942498508800,0,7419
682,786963064373534720,28664,8853
683,786729988674449408,0,2678
684,786709082849828864,19606,6735
685,786664955043049472,11508,2843
686,786595970293370880,10144,3431
687,786363235746385920,11765,3884
688,786286427768250368,8600,3163
689,786233965241827333,16509,5285
690,786051337297522688,1552,169
691,786036967502913536,0,7815
692,785927819176054784,12241,3500
693,785872687017132033,7200,2020
694,785639753186217984,8418,2456
695,785533386513321988,9819,2225
696,785515384317313025,6566,1390
697,785264754247995392,7822,1815
698,785170936622350336,13039,5381
699,784826020293709826,10921,3567
700,784517518371221505,9664,2803
701,784431430411685888,6137,1414
702,784183165795655680,21673,8928
703,784057939640352768,32211,12326
704,783839966405230592,32374,11951
705,783821107061198850,7937,2171
706,783695101801398276,11259,3559
707,783466772167098368,9098,2489
708,783391753726550016,18173,6090
709,783347506784731136,0,6191
710,783334639985389568,31486,12965
711,783085703974514689,8764,2453
712,782969140009107456,25958,8126
713,782747134529531904,8042,1540
714,782722598790725632,18581,5967
715,782598640137187329,8372,2069
716,782305867769217024,17946,6153
717,782021823840026624,0,6892
718,781955203444699136,11944,3714
719,781661882474196992,11241,2988
720,781655249211752448,4307,1239
721,781524693396357120,22326,6112
722,781308096455073793,7674,2808
723,781251288990355457,9071,2317
724,781163403222056960,10501,3004
725,780931614150983680,23274,8107
726,780858289093574656,7733,2197
727,780800785462489090,5931,1429
728,780601303617732608,12990,3666
729,780543529827336192,6773,1910
730,780496263422808064,0,4101
731,780476555013349377,0,128
732,780459368902959104,5683,1174
733,780192070812196864,9365,2464
734,780092040432480260,0,2535
735,780074436359819264,13176,5507
736,779834332596887552,20433,7815
737,779377524342161408,9478,3427
738,779124354206535695,0,20295
739,779123168116150273,12695,4015
740,779056095788752897,15913,4987
741,778990705243029504,21541,8024
742,778774459159379968,0,10980
743,778764940568104960,920,404
744,778748913645780993,7411,1471
745,778650543019483137,6200,1644
746,778624900596654080,5002,1118
747,778408200802557953,14657,4794
748,778396591732486144,0,13497
749,778383385161035776,6267,1211
750,778286810187399168,11170,3649
751,778039087836069888,9106,2898
752,778027034220126208,7043,1787
753,777953400541634568,0,3877
754,777885040357281792,6833,1812
755,777684233540206592,12063,3248
756,777641927919427584,0,4677
757,777621514455814149,9419,2745
758,777189768882946048,15376,4772
759,776819012571455488,0,15134
760,776813020089548800,5240,1331
761,776477788987613185,9507,3088
762,776249906839351296,0,10081
763,776218204058357768,32224,17587
764,776201521193218049,10298,2778
765,776113305656188928,12621,4785
766,776088319444877312,1972,167
767,775898661951791106,0,17284
768,775842724423557120,12579,2949
769,775733305207554048,14844,4408
770,775729183532220416,13858,5029
771,775364825476165632,7973,3278
772,775350846108426240,10894,4303
773,775085132600442880,16674,5205
774,774757898236878852,9154,1947
775,774639387460112384,7205,1913
776,774314403806253056,23345,6144
777,773985732834758656,11523,4270
778,773922284943896577,6859,1907
779,773704687002451968,7083,1804
780,773670353721753600,5700,1423
781,773547596996571136,23660,6774
782,773336787167145985,0,5601
783,773308824254029826,24904,8209
784,773247561583001600,10088,3528
785,773191612633579521,10704,4517
786,772877495989305348,9193,4253
787,772826264096874500,8544,2551
788,772615324260794368,0,3696
789,772581559778025472,6940,1849
790,772193107915964416,6434,1518
791,772152991789019136,4052,1229
792,772117678702071809,4012,803
793,772114945936949249,2904,518
794,772102971039580160,4296,1014
795,771908950375665664,7042,2086
796,771770456517009408,12859,3731
797,771500966810099713,8863,2879
798,771380798096281600,11273,5601
799,771171053431250945,0,8301
800,771136648247640064,9847,3213
801,771102124360998913,6675,1573
802,771014301343748096,7354,1814
803,770787852854652928,5312,1341
804,770772759874076672,5562,1554
805,770655142660169732,7840,1908
806,770414278348247044,6737,2260
807,770293558247038976,6683,1634
808,770093767776997377,0,3330
809,770069151037685760,8116,2527
810,769940425801170949,33706,10587
811,769695466921623552,6844,1823
812,769335591808995329,0,8424
813,769212283578875904,5772,1877
814,768970937022709760,15424,7165
815,768909767477751808,0,2960
816,768855141948723200,4485,972
817,768609597686943744,4403,1328
818,768596291618299904,5373,1399
819,768554158521745409,0,6372
820,768473857036525572,14581,3753
821,768193404517830656,11662,3877
822,767884188863397888,5078,1535
823,767754930266464257,17166,5896
824,767500508068192258,8014,2554
825,767191397493538821,13129,4171
826,767122157629476866,10829,3129
827,766864461642756096,0,6203
828,766793450729734144,5433,1485
829,766714921925144576,2786,423
830,766693177336135680,4317,864
831,766423258543644672,6437,1744
832,766313316352462849,7256,2062
833,766078092750233600,0,2843
834,766069199026450432,4580,949
835,766008592277377025,3998,537
836,765719909049503744,7744,2358
837,765669560888528897,5557,1330
838,765395769549590528,28211,3711
839,765371061932261376,7580,2358
840,765222098633691136,12423,3696
841,764857477905154048,6862,1935
842,764259802650378240,6464,1658
843,763956972077010945,790,59
844,763837565564780549,13489,4566
845,763183847194451968,5774,1613
846,763167063695355904,0,3299
847,763103485927849985,7868,2488
848,762699858130116608,13000,3959
849,762471784394268675,12067,7096
850,762464539388485633,11048,4603
851,762316489655476224,5140,1233
852,762035686371364864,34192,17047
853,761976711479193600,5774,2208
854,761750502866649088,0,4311
855,761745352076779520,4542,936
856,761672994376806400,52906,31686
857,761599872357261312,4403,1281
858,761371037149827077,0,19598
859,761334018830917632,5558,1586
860,761292947749015552,4768,1203
861,761227390836215808,5677,1698
862,761004547850530816,12060,3785
863,760893934457552897,4078,1060
864,760656994973933572,7050,2102
865,760641137271070720,5286,1410
866,760539183865880579,8088,3959
867,760521673607086080,4510,1523
868,760290219849637889,28611,12536
869,760252756032651264,4199,944
870,760190180481531904,6084,1976
871,760153949710192640,0,34
872,759943073749200896,6341,2286
873,759923798737051648,15681,6203
874,759846353224826880,7171,2167
875,759793422261743616,6360,2075
876,759566828574212096,0,23076
877,759557299618865152,5023,1282
878,759447681597108224,9051,2678
879,759446261539934208,1782,532
880,759197388317847553,6470,2117
881,759159934323924993,0,1278
882,759099523532779520,15506,4565
883,759047813560868866,6949,2198
884,758854675097526272,3786,975
885,758828659922702336,11929,4180
886,758740312047005698,6110,1747
887,758474966123810816,4076,1081
888,758467244762497024,5124,2428
889,758405701903519748,5547,2101
890,758355060040593408,3660,1187
891,758099635764359168,20483,10980
892,758041019896193024,2890,407
893,757741869644341248,7344,3547
894,757729163776290825,0,8838
895,757725642876129280,4836,1328
896,757611664640446465,4857,1217
897,757597904299253760,0,319
898,757596066325864448,4632,1157
899,757400162377592832,16137,7433
900,757393109802180609,6220,1902
901,757354760399941633,4813,1550
902,756998049151549440,6680,2168
903,756939218950160384,7089,2187
904,756651752796094464,5407,1435
905,756526248105566208,11094,3940
906,756303284449767430,4211,1181
907,756288534030475264,45577,19055
908,756275833623502848,6860,1667
909,755955933503782912,7825,3147
910,755206590534418437,17559,5858
911,755110668769038337,22623,12063
912,754874841593970688,0,8738
913,754856583969079297,7332,2758
914,754747087846248448,2743,569
915,754482103782404096,5658,2125
916,754449512966619136,3984,800
917,754120377874386944,8341,2545
918,753655901052166144,6230,2373
919,753420520834629632,8432,3878
920,753398408988139520,6167,2089
921,753375668877008896,8126,2535
922,753298634498793472,0,6288
923,753294487569522689,3617,1131
924,753039830821511168,39501,22795
925,753026973505581056,4146,1059
926,752932432744185856,13433,7419
927,752917284578922496,7326,1711
928,752701944171524096,0,3141
929,752682090207055872,6383,1747
930,752660715232722944,4696,1717
931,752568224206688256,5900,2487
932,752519690950500352,7860,3748
933,752334515931054080,4060,1192
934,752309394570878976,0,18160
935,752173152931807232,6339,2011
936,751950017322246144,3277,1015
937,751937170840121344,5553,1462
938,751830394383790080,6179,2131
939,751793661361422336,6238,3176
940,751598357617971201,8414,3303
941,751583847268179968,4692,1215
942,751538714308972544,5360,1378
943,751456908746354688,3406,1084
944,751251247299190784,13293,6384
945,751205363882532864,6713,1994
946,751132876104687617,5411,1421
947,750868782890057730,5087,1512
